gamelength,totalgoldblue,earlygoldblue,midgoldblue,lategoldblue,totalgoldred,earlygoldred,midgoldred,lategoldred,earlygolddiff,midgolddiff,lategolddiff,bKills,bTowers,bInhibs,bDragons,bBarons,bHeralds,rKills,rTowers,rInhibs,rDragons,rBarons,rHeralds,bluewin,Year,League_CBLoL,League_CLS,League_EULCS,League_IEM,League_LCK,League_LCL,League_LJL,League_LLN,League_LMS,League_MSI,League_NALCS,League_OPL,League_RR,League_TCL,League_WC,Season_Spring,Season_Summer,Type_International,Type_Playoffs,Type_Promotion,Type_Regional,Type_Season
34,54377,7264,24865,42658,63906,7341,27060,51129,-77,-2195,-8471,28,2,0,0,0,0,32,9,2,4,2,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,68614,9071,31350,56611,59366,8680,29064,51743,391,2286,4868,24,10,3,1,2,0,10,6,0,2,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,53501,5650,20867,39091,41863,5426,19023,34220,225,1844,4870,30,10,2,3,1,0,8,2,0,0,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,44196,6965,22502,38825,60040,7749,28522,49072,-784,-6020,-10247,10,2,0,0,0,0,42,10,2,3,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42,75140,10080,33441,60251,74750,9977,36901,65465,103,-3460,-5214,28,9,2,0,0,0,18,5,0,4,2,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,57120,5865,21158,41387,40534,5691,19249,33638,174,1909,7750,38,10,2,1,1,1,4,0,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,49795,7281,24733,44041,57078,7187,23170,41943,94,1563,2098,16,4,0,1,0,1,38,10,1,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,49369,6489,22512,40247,66253,7549,27028,50435,-1060,-4516,-10188,0,2,0,0,0,0,26,11,3,3,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,54351,5836,21068,36806,45510,5566,18798,34594,270,2269,2212,42,7,1,1,1,1,16,2,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,47093,5588,19427,36944,33487,5747,17470,29439,-159,1957,7504,28,9,2,1,1,1,8,0,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41,78822,8916,32977,56547,62911,8259,27549,48129,657,5428,8419,44,10,2,3,1,1,10,2,0,2,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,49663,7322,25633,42336,62965,7197,27834,51733,125,-2202,-9397,14,2,0,1,0,0,38,9,1,4,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,43789,5642,20687,34997,55641,5975,19703,36374,-333,984,-1377,10,2,0,2,0,1,34,11,3,1,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,49986,7196,24102,41624,58436,7314,23924,49252,-118,179,-7628,22,3,0,1,0,1,32,9,2,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,51327,7423,24211,41829,59884,7202,23607,44868,221,605,-3039,14,3,0,2,0,0,44,9,1,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,57211,8423,27441,50628,69989,8532,31865,57248,-109,-4424,-6620,22,2,0,1,0,0,38,10,2,2,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,56466,7007,24756,45250,73044,7136,25043,50619,-129,-286,-5369,30,2,0,0,0,1,60,10,2,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,57344,7876,27200,46566,69558,7093,26518,50286,784,682,-3720,28,4,0,1,0,0,48,10,1,3,2,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,60560,8934,28303,48518,67410,8653,27803,53784,281,499,-5266,10,2,0,0,0,0,26,10,2,4,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42,64191,9842,31750,53010,80436,12306,39454,67110,-2464,-7705,-14101,4,1,0,0,1,0,30,11,5,5,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43,79608,10720,36792,68951,70971,9603,31450,54209,1116,5342,14743,50,11,4,3,1,1,22,1,0,1,1,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43,75318,10091,36028,64908,72117,10156,33054,58724,-65,2975,6183,38,11,3,1,1,0,28,5,2,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39,65116,8213,29934,52152,62163,9031,31192,52369,-818,-1258,-218,18,7,1,2,0,0,6,4,0,2,1,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41,67900,8539,31077,56245,76563,9098,31608,55957,-559,-531,287,22,6,1,1,1,1,26,11,2,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,56424,6923,23213,43590,45249,7457,22817,40137,-534,396,3453,24,9,1,1,1,0,12,2,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,49683,7529,25025,43767,64514,7304,26526,47761,225,-1501,-3994,12,3,0,0,0,0,36,10,2,3,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,57495,7111,24999,44021,47542,7845,24709,40588,-733,290,3433,32,11,3,2,1,1,16,2,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,42661,5612,20379,36175,53470,6684,21841,41263,-1072,-1462,-5087,10,2,0,0,0,1,32,11,3,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,57726,6967,24638,45606,49586,7342,22472,41177,-375,2166,4429,36,11,2,2,1,1,18,3,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39,66720,8607,30016,51447,63335,8750,30919,54695,-143,-903,-3248,24,9,2,1,1,0,8,4,0,3,1,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,72986,9812,33624,57462,62347,8259,26606,49479,1552,7018,7982,32,11,4,2,0,1,8,2,0,2,2,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,54141,5714,22099,43192,39072,5856,19677,33551,-142,2422,9641,34,11,2,2,1,1,16,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,62537,6999,24095,44921,58719,7297,26559,45584,-298,-2464,-664,26,7,1,1,1,0,12,8,1,3,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,52888,5722,20796,40699,43659,5595,19676,35904,127,1120,4795,34,11,4,1,1,0,10,4,0,0,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,52968,7373,25047,42188,59362,7079,22911,43992,294,2135,-1804,14,6,1,1,0,0,18,10,3,2,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,59473,7367,25226,46600,48277,7523,25192,41084,-157,34,5516,46,10,2,1,1,0,26,2,0,2,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,34112,5802,16973,30852,51162,6186,20350,39389,-384,-3377,-8537,6,1,0,0,0,0,44,10,2,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,57554,6015,21835,40208,41801,5774,19057,32433,242,2778,7775,40,11,2,0,1,1,6,0,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,50458,6478,22169,43238,39654,5325,19731,33777,1153,2439,9461,32,10,1,3,1,1,12,1,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,41728,5390,18900,32850,51902,5526,19307,37279,-136,-407,-4429,12,0,0,0,0,0,34,8,1,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
46,81562,10394,35982,63152,75960,10351,37269,62949,43,-1287,203,22,11,4,4,2,1,26,3,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
55,104570,12695,47871,87956,91901,13133,44864,76691,-439,3007,11265,44,10,4,3,2,0,18,5,1,2,1,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44,81369,9841,34949,59846,74090,11023,36779,62166,-1182,-1830,-2320,24,11,3,2,1,0,16,5,0,3,1,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,41195,5570,19358,32401,54155,5742,21777,38473,-173,-2419,-6073,4,1,0,0,0,1,10,10,2,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,56912,8238,27143,47236,66412,8739,27343,51708,-501,-199,-4472,10,3,0,0,0,0,32,10,2,4,2,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,41832,5742,20649,34891,53826,5895,21222,40122,-153,-573,-5230,12,3,0,0,0,1,28,9,1,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,33432,5724,16603,28918,48903,6509,21297,39771,-784,-4694,-10853,8,0,0,0,0,0,44,9,1,1,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,52291,5972,20441,39227,39691,5704,19395,32959,268,1046,6268,36,9,1,2,1,0,10,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,45668,7175,22951,40049,57822,7769,24888,46348,-593,-1938,-6299,4,2,0,0,0,0,34,9,1,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,43543,7006,22325,37349,60297,7571,24390,42922,-565,-2065,-5572,6,1,0,0,0,0,36,8,1,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,45242,5784,20006,36471,54125,5661,20600,38750,122,-594,-2279,10,4,0,0,0,1,32,10,1,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
27,39036,5651,19540,33603,55106,5721,20309,41870,-71,-769,-8267,14,1,0,0,0,0,40,10,2,3,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,61574,7403,25298,45377,62172,7859,26151,47119,-456,-853,-1742,26,10,2,2,2,1,28,5,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,37582,5947,18615,31767,50847,5959,21318,37232,-12,-2703,-5466,8,2,0,0,0,1,42,9,1,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,62433,8636,29431,50705,61953,8717,29378,54828,-80,54,-4123,30,8,1,1,0,1,22,4,0,2,1,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,52782,7180,24590,42602,70399,7409,28316,52223,-228,-3727,-9620,28,1,0,0,0,0,42,10,2,3,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,47284,5927,20994,38637,33280,5248,16728,29153,679,4266,9485,28,11,4,2,1,1,10,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,62720,8840,29562,50663,63705,9293,31122,51043,-453,-1560,-380,28,7,1,3,0,0,34,6,1,1,1,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,68084,8488,29340,54037,67548,9347,30500,50669,-860,-1159,3368,42,9,2,0,1,1,28,6,0,4,1,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44,82390,10139,35448,63359,75760,10206,37521,64095,-67,-2073,-736,28,11,4,1,2,1,36,6,1,4,1,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,53552,5533,19109,36011,42411,5781,19204,33388,-248,-95,2624,24,9,2,0,1,1,8,0,0,3,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,33147,4289,15240,26845,41280,4203,15350,30466,87,-110,-3621,4,1,0,0,0,0,22,10,2,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,47700,6841,21797,38838,58182,7089,23727,44864,-248,-1930,-6026,8,2,0,1,0,0,20,11,4,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,53231,7480,25043,41481,57714,7842,25996,47110,-363,-953,-5629,30,6,1,0,0,1,48,10,2,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,39562,5747,18249,32636,53451,5785,19180,36503,-38,-931,-3867,6,4,0,0,0,1,36,10,2,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,58514,7418,26310,45750,47433,7310,21992,38434,108,4318,7316,30,9,1,3,0,1,12,0,0,1,1,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
53,94786,11853,40603,77531,96234,12041,42315,72989,-188,-1712,4541,44,8,1,0,1,0,38,11,3,6,2,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,51989,5919,21671,38543,42620,5850,19601,34455,69,2071,4088,22,7,1,2,1,0,4,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41,65003,8609,31630,52778,68379,8922,32343,52227,-313,-713,551,16,3,0,1,0,0,20,9,1,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,76763,9338,31393,60521,67470,8524,29618,51981,814,1776,8539,46,10,2,2,2,0,30,4,0,0,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39,64954,9316,31855,53589,73539,8060,30234,60261,1256,1621,-6672,24,4,0,2,0,0,34,10,4,3,3,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
31,43951,6885,21962,37338,58425,7490,24545,43633,-605,-2583,-6295,6,1,0,0,0,0,30,10,2,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
51,89415,12195,42029,76259,90920,12227,40021,72740,-32,2008,3519,24,9,5,1,3,0,30,8,1,4,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,64134,6687,25342,46826,54459,7426,25635,43692,-739,-293,3134,26,9,3,2,2,0,12,2,0,2,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
37,55377,8190,25882,46297,68494,8552,29649,55540,-362,-3767,-9243,12,1,0,0,0,0,28,9,2,4,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,61592,9074,30090,49512,79468,8990,30878,55984,84,-788,-6472,14,1,0,0,0,0,28,11,4,5,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
36,64336,8724,26615,51387,56713,9404,31779,50256,-680,-5163,1131,38,10,1,2,1,0,18,3,0,2,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39,63080,8713,28586,52522,72725,8447,30467,55571,266,-1881,-3049,24,1,0,2,0,1,38,9,1,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
47,80186,9965,35713,65927,88625,10337,36170,66910,-372,-457,-983,44,4,0,1,0,0,36,8,1,4,3,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
42,82367,10552,38822,68405,62960,9688,31281,52695,864,7541,15710,50,10,2,3,2,0,24,1,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
28,54103,5617,20223,40692,43488,5815,18931,36176,-198,1292,4517,34,10,2,1,1,1,16,2,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,63623,7045,24308,46902,55108,7125,24875,44919,-79,-568,1982,24,9,1,2,2,0,14,3,0,1,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
29,43258,5388,18737,32801,56649,5902,21500,38235,-514,-2763,-5435,10,1,0,0,0,0,40,11,2,3,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
37,66465,8383,29178,54878,58825,8694,29149,48981,-311,29,5897,38,9,2,2,1,1,26,1,0,2,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46,71810,10652,34514,58140,84541,10512,38587,64241,140,-4073,-6102,16,2,0,3,0,1,32,11,3,3,2,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
29,46785,5328,19137,36137,56312,5550,18540,38680,-223,597,-2542,16,4,0,0,0,1,36,10,2,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
36,64522,9329,31990,54719,55564,8348,27589,46685,981,4401,8033,28,10,2,2,1,0,6,2,0,0,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39,62340,8223,27222,50366,74171,8677,29254,55558,-454,-2032,-5192,22,2,0,2,0,0,38,10,2,2,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,73481,8413,29249,55123,59780,8691,29219,49283,-278,29,5840,30,10,2,3,2,0,10,3,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
34,64068,7699,25825,50002,57185,7118,25896,45575,581,-71,4427,40,9,1,0,2,0,20,3,0,3,0,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46,79528,9971,35327,59894,78567,9634,36932,64707,337,-1605,-4813,28,9,3,3,1,0,20,7,0,2,1,1,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
43,75150,11187,39287,62697,82927,9946,31386,64414,1240,7901,-1717,16,9,3,2,2,1,40,11,4,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,68114,8815,30957,53990,60472,8544,28742,50489,270,2215,3501,30,7,2,2,1,1,8,2,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,54305,7113,24628,45450,47983,7860,24861,40750,-747,-232,4700,24,10,2,2,1,1,22,2,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,43329,5626,19671,35257,51958,5884,20086,38235,-258,-415,-2977,12,4,0,0,0,0,30,10,2,3,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30,50743,7372,24188,41468,46479,7516,23394,40688,-145,794,780,26,7,1,1,1,1,24,2,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40,62649,9526,32611,52254,71047,7890,30594,54145,1636,2017,-1891,16,4,0,2,0,0,38,9,2,3,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31,57733,7144,23165,46345,48762,6901,24274,40905,243,-1109,5440,24,10,3,2,1,1,18,3,0,1,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28,46968,5412,20413,35935,54428,6629,22290,41112,-1217,-1877,-5177,22,3,0,0,0,0,38,10,2,3,1,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,65474,8572,28540,51444,54279,8509,28773,47852,63,-233,3592,24,9,1,2,1,1,6,2,0,2,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42,73032,10033,32636,61358,72038,9652,33270,56819,381,-635,4539,28,7,1,1,1,1,32,7,1,3,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32,51667,7141,22511,43424,56815,7009,23076,41441,132,-565,1983,16,5,0,1,0,1,26,10,1,2,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52,88831,10520,40805,72129,97144,11542,42196,81458,-1022,-1391,-9329,26,6,1,2,2,0,46,8,2,4,2,1,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36,51707,8826,26272,45164,67402,9036,27586,54715,-211,-1314,-9551,22,3,0,2,0,0,54,11,4,1,1,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,48526,5323,18810,35744,38003,5473,17304,29826,-150,1506,5918,28,9,1,3,1,0,10,3,0,0,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50,75796,10653,32748,60078,71037,11251,37771,59615,-598,-5023,463,36,9,1,4,1,0,24,6,0,2,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,68297,7572,27811,52848,51272,7352,26086,43212,220,1726,9636,32,9,4,4,2,0,8,2,0,1,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,36331,5294,18788,30119,47828,5565,19517,38895,-271,-729,-8776,14,2,0,0,0,0,36,9,1,3,0,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,54283,7482,24861,43312,57951,9040,26067,44658,-1558,-1206,-1346,18,4,0,0,0,0,20,8,1,5,0,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,63874,8164,28487,49012,51509,8096,24774,42662,67,3713,6350,36,9,1,4,1,0,10,1,0,1,1,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,76070,10721,34135,58895,64976,9303,30367,54469,1418,3768,4426,38,9,3,3,1,0,26,7,0,2,1,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,59330,6934,21886,46055,46388,6624,22259,39073,311,-372,6982,42,11,2,3,1,0,12,3,0,0,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,46175,6499,23653,38137,59249,6570,23279,43955,-71,375,-5818,12,5,0,1,0,0,28,11,1,3,2,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,50095,7680,22586,41265,39196,6463,20799,33473,1217,1787,7792,36,9,1,3,0,0,14,1,0,0,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,55935,7054,25337,44285,38192,7349,21496,33530,-296,3841,10755,48,11,2,3,1,0,10,0,0,0,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,85169,10951,39849,66667,78697,11429,36502,60468,-478,3347,6199,34,9,1,2,3,0,28,6,0,4,1,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,66351,8444,28050,51571,48791,7479,23802,40712,965,4248,10859,30,9,1,4,2,0,10,2,0,0,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,66749,8178,27076,46926,52107,8267,25286,43074,-89,1790,3852,38,10,2,1,1,0,20,4,0,3,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,64647,9673,32716,53792,75153,8854,33941,57878,819,-1225,-4087,32,5,0,2,0,0,52,11,2,3,2,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,35259,5953,17469,29250,50156,5916,21142,38520,37,-3673,-9270,6,1,0,0,0,0,34,10,3,3,1,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64,97101,14951,49267,78065,94795,13811,44097,78747,1140,5171,-682,44,10,4,4,2,0,28,8,2,5,2,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,68000,7906,28325,48865,55194,7700,24162,45108,206,4164,3757,44,10,3,4,1,0,22,6,1,0,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,68573,9095,30191,51303,62597,9119,29244,52037,-24,947,-734,34,9,1,2,1,0,18,5,0,3,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,57750,7943,28115,49388,67539,8431,29719,52299,-488,-1605,-2911,20,4,0,1,0,0,32,9,2,3,2,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,73672,9324,33858,61580,73534,8790,32486,57789,534,1372,3791,42,5,0,2,1,0,36,11,4,3,1,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,46443,8035,22802,40207,64904,8768,29435,52123,-733,-6632,-11916,6,2,0,1,0,0,48,11,5,3,0,0,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
